#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A68522
#Date Time: 2021-12-03 11:46:07.598
#Sample rate: 50000Hz
#Samples: 100000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -2 V Attenuation: 1 X
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -1 V

Group: 34
Turn: Right
Run: 40
Ball radius: 12.5mm
Angle: High
Time (s),Channel 1 (V)
0.1692400000000001,0.3279953798123401
0.1692600000000001,0.3273315590095405
0.1692800000000001,0.3279953798123365
0.1693,0.3269996486081442
0.16932,0.3273315590095405
0.16934,0.3276634694109402
0.1693600000000001,0.3269996486081406
0.1693800000000001,0.3269996486081406
0.1694,0.3269996486081406
0.16942,0.3269996486081406
0.16944,0.3276634694109402
0.1694600000000001,0.3266677382067409
0.1694800000000001,0.3276634694109402
0.1695000000000001,0.3276634694109389
0.16952,0.3273315590095417
0.16954,0.3276634694109402
0.16956,0.3269996486081406
0.1695800000000001,0.3276634694109402
0.1696000000000001,0.3279953798123376
0.16962,0.3273315590095429
0.16964,0.3276634694109402
0.16966,0.3273315590095405
0.1696800000000001,0.3276634694109402
0.1697000000000001,0.3279953798123401
0.1697200000000001,0.326999648608143
0.16974,0.3276634694109377
0.16976,0.3273315590095405
0.16978,0.3273315590095405
0.1698000000000001,0.3276634694109402
0.1698200000000001,0.3269996486081381
0.16984,0.3263358278053434
0.16986,0.3269996486081406
0.16988,0.3256720070025414
0.1699000000000001,0.326335827805341
0.1699200000000001,0.3256720070025414
0.1699400000000001,0.3260039174039399
0.16996,0.3256720070025426
0.16998,0.3246762757983419
0.17,0.3250081861997418
0.1700200000000001,0.3250081861997418
0.1700400000000001,0.324344365396942
0.17006,0.3246762757983407
0.17008,0.324344365396942
0.1701,0.3246762757983419
0.17012,0.3250081861997418
0.1701400000000001,0.324344365396942
0.1701600000000001,0.3246762757983431
0.17018,0.3250081861997406
0.1702,0.3236805445941424
0.17022,0.3250081861997418
0.1702400000000001,0.3246762757983419
0.1702600000000001,0.324344365396942
0.1702800000000001,0.3246762757983383
0.1703,0.323680544594146
0.17032,0.3246762757983419
0.17034,0.3236805445941424
0.1703600000000001,0.3233486341927427
0.1703800000000001,0.3233486341927452
0.1704,0.3240124549955399
0.17042,0.3233486341927427
0.17044,0.3226848133899429
0.1704600000000001,0.3230167237913428
0.1704800000000001,0.3220209925871433
0.1705000000000001,0.321357171784345
0.17052,0.3216890821857424
0.17054,0.3216890821857437
0.17056,0.3216890821857437
0.1705800000000001,0.3223529029885432
0.1706000000000001,0.3220209925871446
0.17062,0.322352902988542
0.17064,0.3213571717843438
0.17066,0.3210252613829438
0.1706800000000001,0.3210252613829438
0.1707000000000001,0.3210252613829438
0.1707200000000001,0.3213571717843438
0.17074,0.3213571717843438
0.17076,0.3210252613829438
0.17078,0.3216890821857437
0.1708000000000001,0.3216890821857437
0.1708200000000001,0.3216890821857449
0.17084,0.3220209925871421
0.17086,0.3203614405801443
0.17088,0.3216890821857437
0.1709000000000001,0.3210252613829438
0.1709200000000001,0.3210252613829438
0.1709400000000001,0.3206933509815454
0.17096,0.3210252613829426
0.17098,0.3203614405801443
0.171,0.3210252613829438
0.1710200000000001,0.3196976197773447
0.1710400000000001,0.3210252613829426
0.17106,0.3206933509815454
0.17108,0.3206933509815442
0.1711,0.3210252613829438
0.17112,0.3213571717843438
0.1711400000000001,0.3216890821857437
0.1711600000000001,0.3210252613829475
0.17118,0.3220209925871397
0.1712,0.3216890821857437
0.17122,0.3216890821857437
0.1712400000000001,0.3216890821857437
0.1712600000000001,0.3216890821857437
0.1712800000000001,0.3216890821857437
0.1713,0.3216890821857437
0.17132,0.3216890821857437
0.17134,0.3210252613829438
0.1713600000000001,0.3220209925871433
0.1713800000000001,0.321357171784345
0.1714,0.3216890821857424
0.17142,0.3216890821857437
0.17144,0.3220209925871433
0.1714600000000001,0.3210252613829438
0.1714800000000001,0.3216890821857437
0.1715000000000001,0.3216890821857449
0.17152,0.3220209925871421
0.17154,0.3220209925871433
0.17156,0.3220209925871433
0.1715800000000001,0.3220209925871433
0.1716000000000001,0.3223529029885408
0.17162,0.3216890821857461
0.17164,0.3216890821857437
0.17166,0.3213571717843438
0.1716800000000001,0.3210252613829438
0.1717000000000001,0.3200295301787446
0.1717200000000001,0.3210252613829402
0.17174,0.3200295301787482
0.17176,0.3196976197773447
0.17178,0.3196976197773447
0.1718000000000001,0.3190337989745451
0.1718200000000001,0.3193657093759412
0.17184,0.3183699781717491
0.17186,0.3190337989745451
0.17188,0.3187018885731452
0.1719000000000001,0.3183699781717455
0.1719200000000001,0.3187018885731452
0.1719400000000001,0.3187018885731476
0.17196,0.3193657093759423
0.17198,0.3183699781717455
0.172,0.3193657093759448
0.1720200000000001,0.3190337989745451
0.1720400000000001,0.3193657093759423
0.17206,0.3187018885731476
0.17208,0.3196976197773447
0.1721,0.3193657093759448
0.1721200000000001,0.3193657093759448
0.1721400000000001,0.3190337989745451
0.1721600000000001,0.3200295301787398
0.17218,0.31870188857315
0.1722,0.3200295301787446
0.17222,0.3200295301787446
0.1722400000000001,0.3196976197773447
0.1722600000000001,0.3210252613829438
0.1722800000000001,0.3203614405801443
0.1723,0.3203614405801443
0.17232,0.3220209925871433
0.17234,0.3216890821857437
0.1723600000000001,0.3223529029885432
0.1723800000000001,0.322352902988542
0.1724,0.3220209925871446
0.17242,0.3226848133899429
0.17244,0.3223529029885432
0.1724600000000001,0.3226848133899429
0.1724800000000001,0.3226848133899429
0.1725000000000001,0.3216890821857449
0.17252,0.3220209925871421
0.17254,0.3210252613829438
0.17256,0.3216890821857437
0.1725800000000001,0.3206933509815442
0.1726000000000001,0.3206933509815429
0.17262,0.3203614405801455
0.17264,0.3203614405801443
0.17266,0.3203614405801443
0.1726800000000001,0.3203614405801443
0.1727000000000001,0.3200295301787446
0.1727200000000001,0.320361440580143
0.17274,0.3200295301787458
0.17276,0.3210252613829438
0.17278,0.3213571717843438
0.1728000000000001,0.3210252613829438
0.1728200000000001,0.321357171784345
0.17284,0.3216890821857424
0.17286,0.3210252613829438
0.17288,0.3216890821857437
0.1729000000000001,0.3220209925871433
0.1729200000000001,0.3220209925871433
0.1729400000000001,0.321357171784345
0.17296,0.3216890821857424
0.17298,0.3210252613829438
0.173,0.3213571717843438
0.1730200000000001,0.3203614405801443
0.1730400000000001,0.3200295301787434
0.17306,0.3196976197773459
0.17308,0.3193657093759448
0.1731,0.3193657093759448
0.1731200000000001,0.3190337989745451
0.1731400000000001,0.3190337989745451
0.1731600000000001,0.3190337989745451
0.17318,0.3190337989745451
0.1732,0.3193657093759448
0.17322,0.3210252613829438
0.1732400000000001,0.3206933509815442
0.1732600000000001,0.3216890821857437
0.17328,0.3220209925871421
0.1733,0.3223529029885432
0.17332,0.3230167237913428
0.17334,0.3223529029885432
0.1733600000000001,0.3226848133899429
